OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Discount,Revenue
32158,2024-10-07,East,Furniture,Bookshelf,3,231.79,0.0,695.38
32159,2024-10-07,South,Electronics,Laptop,3,527.89,0.15,1346.13
32160,2024-10-07,South,Electronics,Smartphone,5,464.7,0.1,2091.17
32161,2024-10-07,West,Grocery,Rice,4,4.95,0.0,19.82
32162,2024-10-07,West,Furniture,Chair,1,160.61,0.0,160.61
32163,2024-10-07,West,Furniture,Bookshelf,5,202.53,0.0,1012.63
32164,2024-10-07,North,Furniture,Chair,5,211.56,0.15,899.15
32165,2024-10-07,East,Electronics,Laptop,4,403.5,0.0,1614.01
32166,2024-10-07,West,Clothing,T-Shirt,4,47.58,0.15,161.76
32167,2024-10-07,North,Grocery,Bread,2,4.51,0.0,9.01
32168,2024-10-07,West,Furniture,Bookshelf,3,178.56,0.05,508.91
32169,2024-10-07,West,Grocery,Rice,5,4.82,0.05,22.88
32170,2024-10-07,West,Furniture,Table,3,204.74,0.0,614.21
32171,2024-10-07,North,Grocery,Eggs,1,5.43,0.05,5.16
32172,2024-10-07,West,Clothing,Jacket,5,42.2,0.0,210.99
32173,2024-10-07,West,Furniture,Table,3,207.4,0.0,622.2
32174,2024-10-07,South,Grocery,Rice,4,4.03,0.05,15.32
32175,2024-10-07,South,Electronics,Tablet,4,423.98,0.05,1611.11
32176,2024-10-07,East,Furniture,Sofa,5,185.27,0.1,833.72
32177,2024-10-07,East,Clothing,T-Shirt,1,40.58,0.15,34.49
32178,2024-10-07,East,Furniture,Bookshelf,3,179.0,0.0,537.01
32179,2024-10-07,South,Electronics,Smartphone,2,425.74,0.15,723.76
32180,2024-10-07,North,Electronics,Tablet,3,576.86,0.1,1557.53
32181,2024-10-07,East,Electronics,Smartphone,5,488.82,0.0,2444.09
32182,2024-10-07,West,Grocery,Bread,2,4.8,0.15,8.15
32183,2024-10-07,North,Electronics,Headphones,4,498.19,0.0,1992.76
32184,2024-10-07,East,Grocery,Milk,5,4.74,0.05,22.49
32185,2024-10-07,South,Clothing,T-Shirt,4,33.63,0.0,134.53
32186,2024-10-07,North,Clothing,Dress,4,33.92,0.15,115.33
32187,2024-10-07,West,Grocery,Rice,5,5.48,0.1,24.66
32188,2024-10-07,East,Electronics,Tablet,2,545.49,0.15,927.34
32189,2024-10-07,West,Clothing,Dress,1,43.93,0.05,41.73
32190,2024-10-07,East,Grocery,Rice,5,5.08,0.05,24.14
32191,2024-10-07,North,Electronics,Tablet,1,524.37,0.05,498.16
32192,2024-10-07,East,Clothing,T-Shirt,4,45.62,0.0,182.46
32193,2024-10-07,North,Clothing,Jacket,4,45.78,0.05,173.98
32194,2024-10-07,North,Furniture,Sofa,1,221.65,0.1,199.49
32195,2024-10-07,North,Electronics,Headphones,2,564.51,0.15,959.66
32196,2024-10-07,East,Electronics,Tablet,3,437.7,0.15,1116.13
32197,2024-10-07,North,Electronics,Laptop,2,530.72,0.0,1061.43
32198,2024-10-07,East,Clothing,Jeans,1,35.24,0.15,29.96
32199,2024-10-07,South,Grocery,Eggs,4,5.8,0.15,19.71
32200,2024-10-07,West,Grocery,Eggs,1,5.53,0.05,5.26
32201,2024-10-07,East,Grocery,Eggs,2,5.26,0.05,9.99
32202,2024-10-08,South,Furniture,Sofa,1,211.84,0.15,180.06
32203,2024-10-08,South,Grocery,Eggs,4,4.36,0.0,17.45
32204,2024-10-08,West,Clothing,Dress,4,38.4,0.15,130.55
32205,2024-10-08,West,Furniture,Bookshelf,3,228.66,0.15,583.09
32206,2024-10-08,East,Grocery,Rice,4,5.82,0.05,22.11
32207,2024-10-08,East,Electronics,Laptop,4,481.16,0.05,1828.41
32208,2024-10-08,East,Furniture,Table,5,193.92,0.0,969.62
32209,2024-10-08,East,Clothing,T-Shirt,5,45.9,0.05,218.04
32210,2024-10-08,East,Clothing,Dress,4,41.53,0.1,149.5
32211,2024-10-08,North,Grocery,Rice,4,5.04,0.0,20.15
32212,2024-10-08,West,Electronics,Laptop,2,478.9,0.15,814.14
32213,2024-10-08,East,Furniture,Bookshelf,2,219.93,0.0,439.85
32214,2024-10-08,East,Clothing,Dress,3,33.02,0.0,99.06
32215,2024-10-08,West,Electronics,Tablet,1,569.0,0.0,569.0
32216,2024-10-08,West,Electronics,Headphones,1,520.69,0.15,442.59
32217,2024-10-08,West,Grocery,Rice,2,4.77,0.1,8.58
32218,2024-10-08,South,Clothing,Dress,2,37.17,0.15,63.18
32219,2024-10-08,South,Furniture,Chair,3,238.42,0.05,679.51
32220,2024-10-08,West,Grocery,Rice,3,4.98,0.15,12.71
32221,2024-10-08,South,Electronics,Tablet,1,438.08,0.05,416.18
32222,2024-10-08,South,Furniture,Table,4,211.37,0.15,718.65
32223,2024-10-08,South,Electronics,Smartphone,2,437.16,0.05,830.61
32224,2024-10-08,West,Grocery,Rice,1,5.01,0.1,4.51
32225,2024-10-08,East,Grocery,Rice,1,5.55,0.0,5.55
32226,2024-10-08,West,Grocery,Rice,3,5.56,0.1,15.02
32227,2024-10-08,East,Grocery,Bread,5,4.15,0.0,20.77
32228,2024-10-08,West,Electronics,Headphones,5,519.47,0.15,2207.77
32229,2024-10-08,North,Electronics,Smartphone,3,549.66,0.0,1648.99
32230,2024-10-08,West,Furniture,Sofa,3,184.56,0.15,470.63
32231,2024-10-08,West,Furniture,Bookshelf,3,222.18,0.0,666.55
32232,2024-10-08,South,Furniture,Bookshelf,4,183.63,0.15,624.34
32233,2024-10-08,West,Electronics,Headphones,1,598.8,0.05,568.86
32234,2024-10-08,East,Grocery,Rice,1,4.42,0.05,4.2
32235,2024-10-08,South,Clothing,Jacket,3,35.65,0.05,101.59
32236,2024-10-08,East,Grocery,Eggs,3,5.46,0.0,16.37
32237,2024-10-08,West,Clothing,Dress,5,34.23,0.15,145.49
32238,2024-10-08,West,Furniture,Table,4,163.32,0.15,555.29
32239,2024-10-08,North,Clothing,Jeans,4,37.28,0.05,141.67
32240,2024-10-08,East,Furniture,Bookshelf,2,179.09,0.0,358.17
32241,2024-10-08,North,Clothing,Jacket,3,46.83,0.0,140.49
32242,2024-10-08,East,Furniture,Sofa,1,164.37,0.15,139.71
32243,2024-10-08,West,Grocery,Bread,3,4.31,0.0,12.92
32244,2024-10-08,North,Furniture,Bookshelf,5,163.8,0.15,696.15
32245,2024-10-08,West,Grocery,Bread,1,4.05,0.15,3.44
32246,2024-10-08,South,Electronics,Headphones,3,459.66,0.15,1172.12
32247,2024-10-08,North,Furniture,Bookshelf,4,207.53,0.0,830.13
32248,2024-10-09,East,Clothing,Jacket,5,46.09,0.1,207.4
32249,2024-10-09,South,Clothing,Dress,3,35.14,0.15,89.6
32250,2024-10-09,East,Grocery,Milk,5,5.51,0.05,26.18
32251,2024-10-09,East,Grocery,Rice,3,5.45,0.1,14.72
32252,2024-10-09,East,Electronics,Tablet,1,426.57,0.15,362.58
32253,2024-10-09,East,Furniture,Table,1,212.1,0.15,180.29
32254,2024-10-09,North,Furniture,Table,2,199.37,0.05,378.81
32255,2024-10-09,East,Electronics,Laptop,3,502.73,0.0,1508.2
32256,2024-10-09,South,Electronics,Headphones,3,491.96,0.05,1402.08
32257,2024-10-09,North,Furniture,Bookshelf,2,166.5,0.1,299.69
32258,2024-10-09,South,Grocery,Bread,2,4.95,0.15,8.42
32259,2024-10-09,West,Grocery,Milk,3,4.04,0.0,12.13
32260,2024-10-09,West,Furniture,Bookshelf,1,200.26,0.05,190.25
32261,2024-10-09,West,Electronics,Headphones,5,450.43,0.1,2026.92
32262,2024-10-09,West,Electronics,Headphones,3,509.89,0.0,1529.68
32263,2024-10-09,East,Furniture,Sofa,3,172.22,0.1,464.98
32264,2024-10-09,West,Grocery,Bread,3,4.39,0.0,13.16
32265,2024-10-09,East,Grocery,Milk,2,5.58,0.1,10.04
32266,2024-10-09,South,Grocery,Bread,1,4.98,0.0,4.98
32267,2024-10-09,East,Electronics,Tablet,3,429.9,0.15,1096.24
32268,2024-10-09,North,Furniture,Table,3,196.74,0.05,560.72
32269,2024-10-09,East,Furniture,Bookshelf,3,184.51,0.05,525.84
32270,2024-10-09,North,Clothing,Jeans,5,38.48,0.1,173.18
32271,2024-10-09,East,Electronics,Headphones,2,538.59,0.0,1077.19
32272,2024-10-09,North,Furniture,Bookshelf,5,233.97,0.15,994.39
32273,2024-10-09,East,Clothing,Jacket,2,45.39,0.0,90.78
32274,2024-10-09,South,Grocery,Rice,3,4.78,0.0,14.34
32275,2024-10-09,South,Grocery,Milk,3,5.12,0.0,15.37
32276,2024-10-10,North,Furniture,Bookshelf,4,173.26,0.05,658.4
32277,2024-10-10,East,Clothing,Dress,2,39.63,0.0,79.26
32278,2024-10-10,North,Electronics,Laptop,1,541.17,0.15,459.99
32279,2024-10-10,East,Furniture,Bookshelf,1,230.07,0.0,230.07
32280,2024-10-10,North,Grocery,Eggs,2,5.05,0.05,9.6
32281,2024-10-10,North,Grocery,Milk,4,5.74,0.05,21.8
32282,2024-10-10,West,Grocery,Bread,1,5.86,0.15,4.98
32283,2024-10-10,East,Furniture,Chair,4,203.62,0.15,692.32
32284,2024-10-10,North,Furniture,Table,5,176.19,0.05,836.92
32285,2024-10-10,South,Grocery,Milk,1,4.14,0.05,3.94
32286,2024-10-10,South,Clothing,T-Shirt,4,44.43,0.15,151.07
32287,2024-10-10,North,Electronics,Smartphone,4,420.34,0.1,1513.22
32288,2024-10-10,North,Clothing,T-Shirt,5,42.28,0.0,211.4
32289,2024-10-10,North,Furniture,Sofa,2,183.79,0.1,330.81
32290,2024-10-10,East,Furniture,Sofa,4,211.26,0.1,760.54
32291,2024-10-10,West,Furniture,Sofa,5,165.77,0.15,704.51
32292,2024-10-10,South,Clothing,T-Shirt,1,44.07,0.05,41.86
32293,2024-10-10,North,Electronics,Laptop,5,582.76,0.15,2476.75
32294,2024-10-10,South,Furniture,Bookshelf,5,192.72,0.0,963.61
32295,2024-10-10,South,Clothing,Jeans,4,37.2,0.05,141.36
32296,2024-10-10,West,Electronics,Laptop,1,480.06,0.05,456.06
32297,2024-10-10,East,Clothing,T-Shirt,5,44.86,0.0,224.29
32298,2024-10-10,West,Electronics,Laptop,3,524.62,0.0,1573.87
32299,2024-10-11,South,Clothing,Dress,3,32.88,0.15,83.84
32300,2024-10-11,North,Electronics,Smartphone,5,410.25,0.1,1846.13
32301,2024-10-11,West,Grocery,Eggs,5,4.87,0.1,21.92
32302,2024-10-11,West,Electronics,Tablet,5,511.91,0.15,2175.64
32303,2024-10-11,West,Furniture,Sofa,1,232.3,0.15,197.46
32304,2024-10-11,North,Clothing,T-Shirt,2,43.92,0.15,74.66
32305,2024-10-11,West,Grocery,Eggs,3,4.2,0.05,11.98
32306,2024-10-11,South,Clothing,Dress,5,47.44,0.05,225.36
32307,2024-10-11,East,Furniture,Sofa,2,232.1,0.15,394.56
32308,2024-10-11,West,Electronics,Headphones,2,465.82,0.1,838.47
32309,2024-10-11,South,Grocery,Bread,1,4.88,0.0,4.88
32310,2024-10-11,West,Electronics,Headphones,2,400.44,0.05,760.84
32311,2024-10-11,East,Electronics,Tablet,1,410.16,0.0,410.16
32312,2024-10-11,East,Furniture,Sofa,4,226.77,0.15,771.02
32313,2024-10-11,North,Clothing,T-Shirt,5,43.97,0.15,186.87
32314,2024-10-11,West,Furniture,Chair,4,178.12,0.15,605.62
32315,2024-10-11,North,Furniture,Bookshelf,5,186.31,0.05,884.99
32316,2024-10-11,North,Electronics,Smartphone,3,445.05,0.1,1201.64
32317,2024-10-11,West,Clothing,T-Shirt,4,41.49,0.0,165.95
32318,2024-10-11,West,Grocery,Rice,1,5.81,0.05,5.52
32319,2024-10-11,North,Clothing,Jacket,4,38.62,0.15,131.3
32320,2024-10-11,South,Grocery,Milk,1,4.01,0.05,3.81
32321,2024-10-11,West,Grocery,Rice,5,4.83,0.0,24.15
32322,2024-10-11,South,Furniture,Sofa,5,213.74,0.0,1068.7
32323,2024-10-11,West,Grocery,Milk,2,5.96,0.0,11.91
32324,2024-10-11,South,Electronics,Headphones,1,558.64,0.15,474.85
32325,2024-10-11,West,Furniture,Sofa,5,172.01,0.05,817.07
32326,2024-10-11,South,Clothing,Jacket,1,37.29,0.0,37.29
32327,2024-10-11,East,Electronics,Headphones,4,469.66,0.1,1690.78
32328,2024-10-11,West,Clothing,T-Shirt,2,46.49,0.05,88.32
32329,2024-10-11,North,Grocery,Rice,5,4.81,0.05,22.86
32330,2024-10-11,North,Furniture,Bookshelf,2,197.23,0.1,355.02
32331,2024-10-11,West,Clothing,Jacket,4,39.54,0.05,150.24
32332,2024-10-11,North,Clothing,Jeans,3,36.32,0.0,108.97
32333,2024-10-11,North,Furniture,Table,3,175.79,0.0,527.38
32334,2024-10-11,South,Clothing,Jacket,4,39.69,0.15,134.96
32335,2024-10-11,East,Grocery,Eggs,1,5.86,0.0,5.86
32336,2024-10-11,East,Clothing,Dress,5,40.66,0.0,203.31
32337,2024-10-11,North,Furniture,Chair,1,174.9,0.15,148.67
32338,2024-10-11,North,Grocery,Eggs,4,4.45,0.15,15.12
32339,2024-10-11,West,Clothing,Jacket,3,36.06,0.1,97.36
32340,2024-10-11,North,Electronics,Laptop,5,486.08,0.1,2187.34
32341,2024-10-12,East,Electronics,Smartphone,2,511.54,0.05,971.92
32342,2024-10-12,East,Clothing,Dress,3,40.41,0.05,115.16
32343,2024-10-12,West,Grocery,Bread,4,4.9,0.15,16.65
32344,2024-10-12,West,Clothing,Jeans,1,32.34,0.0,32.34
32345,2024-10-12,South,Electronics,Headphones,2,504.18,0.1,907.53
32346,2024-10-12,South,Furniture,Table,2,216.2,0.15,367.54
32347,2024-10-12,East,Furniture,Bookshelf,5,184.32,0.15,783.35
32348,2024-10-12,West,Clothing,Jeans,2,36.32,0.1,65.37
32349,2024-10-12,South,Electronics,Tablet,4,521.05,0.1,1875.78
32350,2024-10-12,North,Furniture,Sofa,5,198.72,0.15,844.56
32351,2024-10-12,North,Grocery,Eggs,2,4.9,0.0,9.8
32352,2024-10-12,East,Electronics,Headphones,3,557.45,0.0,1672.35
32353,2024-10-12,East,Furniture,Sofa,4,233.83,0.05,888.56
32354,2024-10-12,South,Electronics,Laptop,4,513.83,0.05,1952.55
32355,2024-10-12,North,Grocery,Bread,2,4.35,0.05,8.27
32356,2024-10-12,North,Clothing,Dress,4,34.98,0.1,125.92
32357,2024-10-12,North,Clothing,Dress,4,47.5,0.1,171.0
32358,2024-10-12,East,Furniture,Table,1,235.99,0.05,224.19
32359,2024-10-12,North,Clothing,Dress,4,38.32,0.1,137.94
32360,2024-10-12,North,Furniture,Table,3,176.57,0.1,476.73
32361,2024-10-12,East,Clothing,Jacket,5,37.35,0.15,158.73
32362,2024-10-12,East,Grocery,Rice,1,5.58,0.0,5.58
32363,2024-10-12,North,Grocery,Milk,4,5.52,0.1,19.88
32364,2024-10-13,East,Grocery,Rice,4,5.56,0.05,21.12
32365,2024-10-13,East,Grocery,Eggs,1,4.47,0.15,3.8
32366,2024-10-13,West,Grocery,Rice,1,4.14,0.05,3.93
32367,2024-10-13,East,Clothing,Jacket,4,36.97,0.05,140.5
32368,2024-10-13,East,Clothing,T-Shirt,1,34.32,0.15,29.17
32369,2024-10-13,North,Grocery,Milk,3,4.84,0.0,14.52
32370,2024-10-13,West,Furniture,Bookshelf,2,209.43,0.15,356.04
32371,2024-10-13,West,Furniture,Table,2,178.51,0.15,303.48
32372,2024-10-13,South,Clothing,Dress,1,38.43,0.1,34.59
32373,2024-10-13,East,Furniture,Table,4,196.93,0.15,669.55
32374,2024-10-13,East,Furniture,Sofa,4,196.32,0.0,785.29
32375,2024-10-13,North,Furniture,Bookshelf,4,199.22,0.05,757.04
32376,2024-10-13,South,Grocery,Eggs,2,4.46,0.0,8.92
32377,2024-10-13,West,Electronics,Headphones,1,594.37,0.0,594.37
32378,2024-10-13,West,Clothing,Jeans,5,47.99,0.1,215.97
32379,2024-10-13,South,Electronics,Smartphone,3,535.33,0.1,1445.4
32380,2024-10-13,East,Electronics,Tablet,5,536.68,0.15,2280.88
32381,2024-10-13,South,Furniture,Table,1,198.63,0.0,198.63
32382,2024-10-13,West,Grocery,Milk,1,4.24,0.15,3.61
32383,2024-10-13,West,Electronics,Smartphone,4,446.2,0.05,1695.56
32384,2024-10-14,West,Clothing,Jeans,4,43.39,0.1,156.2
32385,2024-10-14,East,Furniture,Bookshelf,3,187.91,0.0,563.72
32386,2024-10-14,West,Clothing,T-Shirt,4,47.71,0.1,171.77
32387,2024-10-14,South,Clothing,Jacket,1,33.05,0.05,31.4
32388,2024-10-14,North,Furniture,Table,5,187.36,0.05,889.96
32389,2024-10-14,East,Furniture,Bookshelf,1,186.31,0.15,158.36
32390,2024-10-14,West,Grocery,Milk,2,5.49,0.0,10.99
32391,2024-10-14,East,Clothing,Jacket,3,47.77,0.1,128.98
32392,2024-10-14,South,Grocery,Bread,1,4.62,0.05,4.39
32393,2024-10-14,South,Grocery,Eggs,4,4.72,0.1,16.98
32394,2024-10-14,South,Clothing,Dress,5,36.28,0.1,163.27
32395,2024-10-14,East,Furniture,Table,2,186.52,0.05,354.39
32396,2024-10-14,West,Furniture,Bookshelf,1,202.65,0.15,172.25
32397,2024-10-14,East,Clothing,T-Shirt,4,37.78,0.1,136.0
32398,2024-10-14,West,Electronics,Headphones,1,436.09,0.1,392.48
32399,2024-10-14,West,Furniture,Sofa,3,184.67,0.15,470.9
32400,2024-10-14,East,Furniture,Table,3,216.91,0.05,618.19
32401,2024-10-14,West,Electronics,Laptop,3,415.5,0.0,1246.49
32402,2024-10-14,South,Clothing,T-Shirt,4,35.3,0.15,120.03
32403,2024-10-14,South,Electronics,Tablet,2,532.4,0.1,958.32
32404,2024-10-14,West,Electronics,Headphones,5,544.73,0.15,2315.12
32405,2024-10-14,West,Electronics,Headphones,4,507.97,0.0,2031.89
32406,2024-10-14,East,Clothing,Jacket,3,38.67,0.15,98.62
32407,2024-10-14,East,Furniture,Sofa,3,192.8,0.15,491.64
32408,2024-10-14,South,Electronics,Smartphone,5,440.05,0.15,1870.2
32409,2024-10-14,West,Clothing,Jacket,1,35.62,0.15,30.28
32410,2024-10-14,South,Grocery,Milk,4,5.97,0.1,21.49
32411,2024-10-15,West,Clothing,T-Shirt,4,40.82,0.1,146.95
32412,2024-10-15,South,Clothing,T-Shirt,4,46.94,0.0,187.75
32413,2024-10-15,West,Furniture,Sofa,5,171.69,0.05,815.52
32414,2024-10-15,East,Electronics,Tablet,2,439.65,0.1,791.37
32415,2024-10-15,South,Electronics,Laptop,1,416.75,0.05,395.91
32416,2024-10-15,West,Clothing,Jacket,4,45.48,0.05,172.81
32417,2024-10-15,South,Clothing,Jacket,1,40.05,0.0,40.05
32418,2024-10-15,East,Furniture,Chair,1,223.46,0.0,223.46
32419,2024-10-15,North,Clothing,T-Shirt,3,37.85,0.1,102.21
32420,2024-10-15,West,Grocery,Milk,1,5.6,0.0,5.6
32421,2024-10-15,South,Furniture,Bookshelf,1,161.05,0.15,136.9
32422,2024-10-15,East,Clothing,T-Shirt,4,45.8,0.0,183.19
32423,2024-10-15,South,Grocery,Bread,2,4.86,0.15,8.26
32424,2024-10-15,East,Furniture,Bookshelf,4,224.78,0.15,764.25
32425,2024-10-15,West,Grocery,Eggs,3,5.36,0.05,15.27
32426,2024-10-15,East,Furniture,Bookshelf,3,190.46,0.05,542.81
32427,2024-10-15,North,Grocery,Milk,5,4.38,0.0,21.91
32428,2024-10-15,East,Clothing,Jacket,4,44.45,0.15,151.14
32429,2024-10-15,South,Furniture,Chair,2,231.38,0.1,416.49
32430,2024-10-15,South,Electronics,Laptop,2,444.01,0.15,754.82
32431,2024-10-15,East,Furniture,Chair,5,232.66,0.05,1105.12
32432,2024-10-15,West,Clothing,T-Shirt,2,32.29,0.0,64.59
32433,2024-10-15,West,Furniture,Chair,4,235.34,0.15,800.14
32434,2024-10-15,West,Clothing,Dress,3,37.26,0.15,95.01
32435,2024-10-15,East,Grocery,Eggs,5,5.04,0.15,21.44
32436,2024-10-15,South,Furniture,Bookshelf,2,219.42,0.15,373.01
32437,2024-10-15,South,Electronics,Tablet,1,501.54,0.05,476.46
32438,2024-10-15,East,Furniture,Chair,1,169.13,0.1,152.21
32439,2024-10-16,South,Clothing,Jacket,4,36.41,0.15,123.8
32440,2024-10-16,West,Grocery,Rice,3,5.34,0.15,13.62
32441,2024-10-16,West,Grocery,Bread,4,5.25,0.05,19.93
32442,2024-10-16,North,Furniture,Chair,1,170.56,0.1,153.51
32443,2024-10-16,South,Clothing,Jacket,1,33.59,0.0,33.59
32444,2024-10-16,East,Electronics,Headphones,5,557.61,0.05,2648.67
32445,2024-10-16,North,Grocery,Rice,4,4.23,0.15,14.38
32446,2024-10-16,West,Electronics,Laptop,2,537.98,0.1,968.36
32447,2024-10-16,East,Electronics,Smartphone,2,425.99,0.1,766.79
32448,2024-10-16,West,Furniture,Sofa,3,219.86,0.15,560.64
32449,2024-10-16,West,Clothing,Jacket,5,41.62,0.0,208.1
32450,2024-10-16,North,Electronics,Smartphone,5,413.89,0.1,1862.5
32451,2024-10-16,East,Grocery,Bread,4,4.85,0.05,18.42
32452,2024-10-16,West,Electronics,Tablet,5,403.08,0.05,1914.63
32453,2024-10-16,West,Furniture,Sofa,5,165.95,0.05,788.25
32454,2024-10-16,West,Clothing,Jacket,2,40.62,0.1,73.11
32455,2024-10-16,South,Electronics,Tablet,2,481.23,0.0,962.46
32456,2024-10-16,South,Grocery,Milk,5,4.54,0.1,20.42
32457,2024-10-16,North,Clothing,Dress,2,46.69,0.15,79.37
32458,2024-10-16,North,Clothing,Dress,5,39.61,0.0,198.04
32459,2024-10-16,South,Clothing,Dress,2,33.26,0.1,59.88
32460,2024-10-16,South,Furniture,Bookshelf,2,194.9,0.15,331.33
32461,2024-10-16,South,Furniture,Sofa,4,161.49,0.05,613.68
32462,2024-10-16,East,Electronics,Smartphone,4,507.09,0.0,2028.37
32463,2024-10-16,North,Grocery,Eggs,2,5.89,0.05,11.2
32464,2024-10-16,South,Electronics,Tablet,2,538.82,0.1,969.88
32465,2024-10-16,North,Grocery,Rice,5,5.24,0.0,26.21
32466,2024-10-16,West,Electronics,Headphones,3,548.17,0.0,1644.5
32467,2024-10-16,South,Furniture,Sofa,5,217.13,0.0,1085.63
32468,2024-10-16,West,Furniture,Table,4,170.28,0.1,612.99
32469,2024-10-16,South,Grocery,Bread,1,4.98,0.0,4.98
32470,2024-10-16,South,Furniture,Chair,4,186.85,0.05,710.02
32471,2024-10-16,West,Clothing,Jacket,2,44.69,0.05,84.91
32472,2024-10-16,South,Furniture,Chair,1,175.18,0.05,166.42
32473,2024-10-17,North,Electronics,Headphones,5,558.77,0.1,2514.47
32474,2024-10-17,West,Furniture,Table,4,194.76,0.15,662.2
32475,2024-10-17,South,Electronics,Smartphone,3,591.54,0.1,1597.16
32476,2024-10-17,North,Electronics,Tablet,5,491.09,0.0,2455.44
32477,2024-10-17,West,Grocery,Eggs,4,5.61,0.15,19.08
32478,2024-10-17,East,Electronics,Tablet,2,585.37,0.15,995.12
32479,2024-10-17,North,Furniture,Bookshelf,1,217.42,0.1,195.68
32480,2024-10-17,West,Electronics,Headphones,4,470.61,0.15,1600.08
32481,2024-10-17,South,Grocery,Rice,2,5.58,0.0,11.16
32482,2024-10-17,East,Clothing,Dress,3,32.7,0.1,88.28
32483,2024-10-17,East,Furniture,Table,4,169.02,0.1,608.48
32484,2024-10-17,South,Furniture,Bookshelf,5,166.56,0.05,791.18
32485,2024-10-17,East,Grocery,Bread,5,4.99,0.1,22.44
32486,2024-10-17,West,Electronics,Tablet,1,449.24,0.05,426.78
32487,2024-10-17,West,Grocery,Milk,5,5.98,0.05,28.39
32488,2024-10-17,East,Clothing,Jacket,2,38.35,0.05,72.86
32489,2024-10-17,East,Furniture,Bookshelf,1,172.19,0.15,146.36
32490,2024-10-17,West,Furniture,Sofa,3,191.69,0.0,575.08
32491,2024-10-17,South,Electronics,Headphones,4,432.88,0.0,1731.52
32492,2024-10-17,South,Clothing,Jeans,3,37.55,0.15,95.76
32493,2024-10-17,South,Furniture,Sofa,1,205.74,0.05,195.46
32494,2024-10-17,West,Furniture,Chair,4,235.9,0.0,943.61
32495,2024-10-17,South,Electronics,Laptop,3,590.74,0.05,1683.61
32496,2024-10-17,North,Grocery,Eggs,5,4.1,0.1,18.44
32497,2024-10-17,North,Electronics,Tablet,2,525.07,0.15,892.62
32498,2024-10-17,East,Electronics,Tablet,4,427.05,0.05,1622.8
32499,2024-10-17,West,Grocery,Rice,1,4.52,0.05,4.3
32500,2024-10-17,West,Clothing,Jacket,3,46.85,0.15,119.46
32501,2024-10-17,North,Clothing,T-Shirt,4,44.9,0.0,179.61
32502,2024-10-17,East,Electronics,Headphones,1,454.92,0.0,454.92
32503,2024-10-17,West,Clothing,Jeans,2,47.91,0.1,86.24
32504,2024-10-17,North,Grocery,Milk,2,5.99,0.15,10.18
32505,2024-10-17,West,Electronics,Smartphone,4,484.11,0.1,1742.8
32506,2024-10-17,South,Grocery,Bread,2,5.5,0.0,11.01
32507,2024-10-17,West,Furniture,Sofa,1,182.13,0.15,154.81
32508,2024-10-17,East,Furniture,Table,2,219.3,0.1,394.75
32509,2024-10-17,West,Clothing,T-Shirt,1,35.09,0.05,33.33
32510,2024-10-17,West,Furniture,Sofa,1,215.78,0.15,183.41
32511,2024-10-17,East,Furniture,Chair,5,175.18,0.05,832.08
32512,2024-10-17,South,Clothing,Jeans,4,42.28,0.1,152.2
32513,2024-10-17,South,Grocery,Bread,3,5.59,0.05,15.93
32514,2024-10-17,South,Grocery,Rice,4,4.76,0.15,16.19
32515,2024-10-17,North,Grocery,Rice,1,4.17,0.15,3.54
32516,2024-10-17,West,Electronics,Laptop,5,576.97,0.0,2884.87
32517,2024-10-17,North,Furniture,Chair,2,175.08,0.1,315.14
32518,2024-10-18,North,Clothing,Dress,3,37.88,0.1,102.27
32519,2024-10-18,North,Electronics,Laptop,3,527.76,0.1,1424.95
32520,2024-10-18,West,Electronics,Tablet,2,470.53,0.1,846.96
32521,2024-10-18,South,Electronics,Laptop,3,435.0,0.0,1304.99
32522,2024-10-18,North,Electronics,Smartphone,2,540.82,0.0,1081.63
32523,2024-10-18,East,Grocery,Bread,5,5.89,0.0,29.44
32524,2024-10-18,North,Grocery,Rice,2,5.71,0.1,10.27
32525,2024-10-18,West,Furniture,Table,2,216.82,0.05,411.96
32526,2024-10-18,West,Furniture,Sofa,3,199.65,0.15,509.1
32527,2024-10-18,North,Clothing,Jacket,1,40.36,0.1,36.33
32528,2024-10-18,North,Clothing,Jeans,3,36.0,0.05,102.59
32529,2024-10-18,South,Electronics,Tablet,2,433.86,0.1,780.94
32530,2024-10-18,South,Furniture,Table,5,239.4,0.1,1077.28
32531,2024-10-18,North,Grocery,Rice,4,5.11,0.1,18.39
32532,2024-10-18,West,Furniture,Bookshelf,4,168.4,0.1,606.22
32533,2024-10-18,North,Electronics,Headphones,5,506.1,0.15,2150.91
32534,2024-10-18,North,Furniture,Bookshelf,5,191.31,0.05,908.72
32535,2024-10-18,West,Grocery,Milk,4,4.3,0.05,16.35
32536,2024-10-18,East,Clothing,T-Shirt,4,37.46,0.05,142.35
32537,2024-10-18,East,Clothing,Jacket,1,40.37,0.05,38.36
32538,2024-10-18,South,Grocery,Eggs,2,4.28,0.15,7.28
32539,2024-10-18,North,Clothing,T-Shirt,1,44.78,0.1,40.3
32540,2024-10-18,West,Clothing,Dress,2,44.31,0.0,88.62
32541,2024-10-18,East,Grocery,Rice,1,5.28,0.05,5.01
32542,2024-10-18,North,Clothing,Jacket,2,34.56,0.1,62.21
32543,2024-10-18,East,Grocery,Bread,2,4.43,0.0,8.86
